"","acad_year","county_code","district_code","school_code","county_name","district_name","school_name","reporting_category","lat","long","avg_days_absent","avg_days_absent_absolute","eligible_cumulative_enrollment","count_students_any_absence","total_days_absent","excused_absence_cnt","unexcused_absence_cnt","avg_max_temp","num_hot_day_35","num_hot_day_95","num_hot_day_35_95","num_hot_day_both"
"5016","2021-22",30,73643,6113054,"Orange","Tustin Unified","Tustin Ranch Elementary","TA",33.734949,-117.78867,"13.1",12.5662431941924,"551","530","6924.0","5539.0","1190.0",23.194469673465,4,12,12,4
"5017","2021-22",30,73643,6030704,"Orange","Tustin Unified","W. R. Nelson Elementary","TA",33.72405,-117.81352,"14.6",14.2380038387716,"521","507","7418.0","6458.0","815.0",23.194469673465,4,12,12,4
"5018","2021-22",30,66746,119925,"Orange","Westminster","Ada Clegg Elementary","TA",33.746947,-118.01978,"11.0",10.2118126272912,"491","455","5014.0","2798.0","1557.0",22.1683065947459,2,17,17,2
"5019","2021-22",30,66746,6030795,"Orange","Westminster","Anderson Elementary","TA",33.761875,-117.97393,"12.5",11.5544554455446,"505","466","5835.0","3391.0","1919.0",23.194469673465,4,12,12,4
"5020","2021-22",30,66746,6030738,"Orange","Westminster","Demille Elementary","TA",33.738924,-117.98627,"9.0",8.1375,"480","432","3906.0","3244.0","559.0",23.194469673465,4,12,12,4
"5021","2021-22",30,66746,6030761,"Orange","Westminster","Eastwood Elementary","TA",33.765252,-118.03605,"9.4",8.79087452471483,"526","494","4624.0","3148.0","1300.0",22.1683065947459,2,17,17,2
"5022","2021-22",30,66746,6030753,"Orange","Westminster","Finley Elementary","TA",33.76555,-118.01709,"14.7",13.8969696969697,"330","312","4586.0","2647.0","858.0",22.1683065947459,2,17,17,2
"5023","2021-22",30,66746,6030787,"Orange","Westminster","Fryberger Elementary","TA",33.771306,-118.00877,"12.4",11.7715877437326,"359","341","4226.0","3376.0","847.0",22.1683065947459,2,17,17,2
"5024","2021-22",30,66746,6030712,"Orange","Westminster","Helen Stacey Middle","TA",33.746947,-118.01978,"9.6",7.92171189979123,"958","788","7589.0","3390.0","3230.0",22.1683065947459,2,17,17,2
"5025","2021-22",30,66746,6030829,"Orange","Westminster","Jessie Hayden Elementary","TA",33.748105,-117.9761,"9.7",8.58487394957983,"595","526","5108.0","2956.0","1093.0",23.194469673465,4,12,12,4
"5026","2021-22",30,66746,6030878,"Orange","Westminster","Johnson Middle","TA",33.763055,-118.01602,"12.3",10.7365930599369,"634","553","6807.0","2874.0","3330.0",22.1683065947459,2,17,17,2
"5027","2021-22",30,66746,6030811,"Orange","Westminster","Meairs Elementary","TA",33.766602,-117.98248,"11.9",10.9459459459459,"481","442","5265.0","3529.0","1364.0",23.194469673465,4,12,12,4
"5028","2021-22",30,66746,6030860,"Orange","Westminster","Schmitt Elementary","TA",33.766399,-118.00419,"8.5",6.75471698113208,"424","335","2864.0","745.0","913.0",22.1683065947459,2,17,17,2
"5029","2021-22",30,66746,6030720,"Orange","Westminster","Schroeder Elementary","TA",33.74176,-118.01777,"7.2",6.48529411764706,"476","428","3087.0","1891.0","1029.0",22.1683065947459,2,17,17,2
"5030","2021-22",30,66746,6030886,"Orange","Westminster","Sequoia Elementary","TA",33.768483,-118.02819,"11.4",10.8656036446469,"439","418","4770.0","1585.0","991.0",22.1683065947459,2,17,17,2
"5031","2021-22",30,66746,6030928,"Orange","Westminster","Warner Middle","TA",33.75664,-117.98105,"7.8",5.69223007063572,"991","721","5641.0","1544.0","2292.0",23.194469673465,4,12,12,4
"5032","2021-22",30,66746,6030837,"Orange","Westminster","Webber Elementary","TA",33.757134,-117.99838,"13.4",12.10625,"320","290","3874.0","2327.0","1417.0",23.194469673465,4,12,12,4
"5033","2021-22",30,66746,6030852,"Orange","Westminster","Willmore Elementary","TA",33.753672,-118.00381,"15.0",14.2398286937901,"467","444","6650.0","4817.0","1700.0",22.1683065947459,2,17,17,2
"5034","2021-22",31,66761,6031009,"Placer","Ackerman Charter","Bowman Charter","TA",38.935007,-121.05517,"11.3",10.8342059336824,"573","548","6208.0","2686.0","2437.0",21.4318557829166,17,7,17,7
"5035","2021-22",31,66779,6031017,"Placer","Alta-Dutch Flat Union Elementary","Alta-Dutch Flat Elementary","TA",39.207504,-120.80905,"16.4",16.3823529411765,"102","102","1671.0","1087.0","431.0",14.1142706317131,0,7,7,0
"5036","2021-22",31,66787,126664,"Placer","Auburn Union Elementary","Alta Vista Community Charter","TA",38.9096,-121.06262,"19.8",19.2913907284768,"151","147","2913.0","1708.0","654.0",21.4318557829166,17,7,17,7
"5037","2021-22",31,66787,6112700,"Placer","Auburn Union Elementary","Auburn Elementary","TA",38.932634,-121.10497,"17.3",17.1959654178674,"347","344","5967.0","4075.0","1703.0",21.4318557829166,17,7,17,7
"5038","2021-22",31,66787,6031033,"Placer","Auburn Union Elementary","EV Cain Middle","TA",38.908357,-121.07867,"16.5",15.7933884297521,"605","580","9555.0","4949.0","3984.0",21.4318557829166,17,7,17,7
"5039","2021-22",31,66787,6031058,"Placer","Auburn Union Elementary","Rock Creek Elementary","TA",38.941981,-121.09931,"17.7",16.993265993266,"297","285","5047.0","3514.0","1399.0",21.4318557829166,17,7,17,7
"5040","2021-22",31,66787,6109680,"Placer","Auburn Union Elementary","Skyridge Elementary","TA",38.873327,-121.07342,"14.5",14.3103448275862,"377","372","5395.0","4193.0","1084.0",21.4318557829166,17,7,17,7
"5041","2021-22",31,66795,6031066,"Placer","Colfax Elementary","Colfax Elementary","TA",39.104766,-120.96076,"16.5",16.0813648293963,"381","372","6127.0","4443.0","1624.0",14.1142706317131,0,7,7,0
"5042","2021-22",31,66803,6112072,"Placer","Dry Creek Joint Elementary","Antelope Crossing Middle","TA",38.71892,-121.34,"12.2",11.4231943031536,"983","921","11229.0","7811.0","3056.0",21.4318557829166,17,7,17,7
"5043","2021-22",31,66803,6109862,"Placer","Dry Creek Joint Elementary","Antelope Meadows Elementary","TA",38.721175,-121.3581,"16.3",16.0359435173299,"779","767","12492.0","8726.0","3687.0",21.4318557829166,17,7,17,7
"5044","2021-22",31,66803,111104,"Placer","Dry Creek Joint Elementary","Barrett Ranch Elementary","TA",38.7078,-121.351,"13.2",12.8571428571429,"476","462","6120.0","4178.0","1809.0",21.4318557829166,17,7,17,7
"5045","2021-22",31,66803,6119887,"Placer","Dry Creek Joint Elementary","Coyote Ridge Elementary","TA",38.759635,-121.35441,"14.5",14.0497448979592,"784","759","11015.0","7597.0","3371.0",21.4318557829166,17,7,17,7
"5046","2021-22",31,66803,129080,"Placer","Dry Creek Joint Elementary","Creekview Ranch","TA",38.738204,-121.33451,"13.2",12.7340286831812,"767","741","9767.0","7807.0","1896.0",21.4318557829166,17,7,17,7
"5047","2021-22",31,66803,140301,"Placer","Dry Creek Joint Elementary","Dry Creek Connections Academy","TA",38.738635,-121.33656,"14.7",11.0179211469534,"279","209","3074.0","33.0","5.0",21.4318557829166,17,7,17,7
"5048","2021-22",31,66803,6108963,"Placer","Dry Creek Joint Elementary","Heritage Oak Elementary","TA",38.75711,-121.31486,"14.0",13.5046583850932,"644","623","8697.0","5984.0","2458.0",21.4318557829166,17,7,17,7
"5049","2021-22",31,66803,6115596,"Placer","Dry Creek Joint Elementary","Olive Grove Elementary","TA",38.712971,-121.34235,"12.6",12.2491289198606,"574","560","7031.0","4427.0","2226.0",21.4318557829166,17,7,17,7
"5050","2021-22",31,66803,6112403,"Placer","Dry Creek Joint Elementary","Quail Glen Elementary","TA",38.773631,-121.33502,"10.8",10.4773869346734,"597","580","6255.0","4509.0","1531.0",21.4318557829166,17,7,17,7
"5051","2021-22",31,66803,6115604,"Placer","Dry Creek Joint Elementary","Silverado Middle","TA",38.75875,-121.32513,"11.9",11.1447776628749,"967","909","10777.0","8983.0","1647.0",21.4318557829166,17,7,17,7
"5052","2021-22",31,66829,6116230,"Placer","Eureka Union","Excelsior Elementary","TA",38.736708,-121.22982,"9.1",8.48275862068965,"493","459","4182.0","2879.0","1158.0",21.4318557829166,17,7,17,7
"5053","2021-22",31,66829,6031108,"Placer","Eureka Union","Greenhills Elementary","TA",38.748715,-121.21555,"11.4",11.1890756302521,"476","466","5326.0","3792.0","1476.0",21.4318557829166,17,7,17,7
"5054","2021-22",31,66829,6113971,"Placer","Eureka Union","Maidu Elementary","TA",38.73905,-121.24555,"11.9",11.4331550802139,"374","360","4276.0","3172.0","931.0",21.4318557829166,17,7,17,7
"5055","2021-22",31,66829,6109029,"Placer","Eureka Union","Oakhills Elementary","TA",38.730688,-121.20735,"9.5",9.2039603960396,"505","490","4648.0","2827.0","1742.0",21.4318557829166,17,7,17,7
"5056","2021-22",31,66829,6113443,"Placer","Eureka Union","Olympus Junior High","TA",38.74869,-121.23015,"9.9",9.24576271186441,"472","441","4364.0","2687.0","1557.0",21.4318557829166,17,7,17,7
"5057","2021-22",31,66829,6111702,"Placer","Eureka Union","Ridgeview Elementary","TA",38.731365,-121.20744,"8.2",7.6852886405959,"537","502","4127.0","2843.0","1197.0",21.4318557829166,17,7,17,7
"5058","2021-22",31,66829,6101778,"Placer","Eureka Union","Willma Cavitt Junior High","TA",38.738239,-121.16743,"10.4",9.97486033519553,"358","345","3571.0","2518.0","883.0",21.4318557829166,17,7,17,7
"5059","2021-22",31,66837,6031116,"Placer","Foresthill Union Elementary","Foresthill Divide","TA",39.010139,-120.84379,"8.1",7.69831223628692,"474","448","3649.0","1181.0","2058.0",14.1142706317131,0,7,7,0
"5060","2021-22",31,66845,6031124,"Placer","Loomis Union Elementary","Franklin Elementary","TA",38.788399,-121.17237,"9.8",9.59071729957806,"474","463","4546.0","3443.0","1056.0",21.4318557829166,17,7,17,7
"5061","2021-22",31,66845,6117824,"Placer","Loomis Union Elementary","H. Clarke Powers Elementary","TA",38.831284,-121.20106,"12.7",12.4538310412574,"509","501","6339.0","4710.0","1605.0",21.4318557829166,17,7,17,7
"5062","2021-22",31,66845,117150,"Placer","Loomis Union Elementary","Loomis Basin Charter","TA",38.789642,-121.17012,"8.0",7.71923076923077,"520","499","4014.0","2932.0","1015.0",21.4318557829166,17,7,17,7
"5063","2021-22",31,66845,6031132,"Placer","Loomis Union Elementary","Loomis Elementary","TA",38.824773,-121.19128,"11.8",11.5414847161572,"458","449","5286.0","4113.0","1144.0",21.4318557829166,17,7,17,7
"5064","2021-22",31,66845,6031165,"Placer","Loomis Union Elementary","Ophir STEAM Academy","TA",38.896148,-121.12522,"11.4",11.0051020408163,"196","189","2157.0","1611.0","540.0",21.4318557829166,17,7,17,7
"5065","2021-22",31,66845,6031173,"Placer","Loomis Union Elementary","Penryn Elementary","TA",38.854028,-121.17648,"10.6",10.3307086614173,"254","247","2624.0","1843.0","761.0",21.4318557829166,17,7,17,7
"5066","2021-22",31,66845,6031140,"Placer","Loomis Union Elementary","Placer Elementary","TA",38.809384,-121.14358,"10.6",10.1922365988909,"541","522","5514.0","4091.0","1382.0",21.4318557829166,17,7,17,7
"5067","2021-22",31,66852,120105,"Placer","Newcastle Elementary","Creekside Charter","TA",39.1988,-120.23954,"2.5",0.275862068965517,"232","26","64.0","0.0","0.0",12.1235197812447,0,6,6,0
"5068","2021-22",31,66852,121608,"Placer","Newcastle Elementary","Harvest Ridge Cooperative Charter","TA",38.874076,-121.13578,"7.3",0.770318021201413,"283","30","218.0","0.0","1.0",21.4318557829166,17,7,17,7
"5069","2021-22",31,66852,109827,"Placer","Newcastle Elementary","Newcastle Charter","TA",38.871296,-121.13632,"14.5",13.8965517241379,"290","278","4030.0","3369.0","569.0",21.4318557829166,17,7,17,7
"5070","2021-22",31,66852,6031157,"Placer","Newcastle Elementary","Newcastle Elementary","TA",38.871296,-121.13632,"13.8",13.4971428571429,"175","171","2362.0","2072.0","224.0",21.4318557829166,17,7,17,7
"5071","2021-22",31,66852,127928,"Placer","Newcastle Elementary","Rocklin Academy Gateway","TA",38.803824,-121.29862,"9.3",8.2406462585034,"1176","1041","9691.0","6757.0","2868.0",21.4318557829166,17,7,17,7
"5072","2021-22",31,10314,3130101,"Placer","Placer County Office of Education","Placer County Court Schools","TA",38.906665,-121.08235,"8.4",6.28571428571429,"28","21","176.0","173.0","3.0",21.4318557829166,17,7,17,7
"5073","2021-22",31,10314,126904,"Placer","Placer County Office of Education","Placer County Pathways Charter","TA",38.906555,-121.08139,"12.0",4.14769975786925,"413","143","1713.0","217.0","229.0",21.4318557829166,17,7,17,7
"5074","2021-22",31,10314,6069322,"Placer","Placer County Office of Education","Placer County Special Education","TA",38.906665,-121.08235,"27.3",26.7234042553191,"94","92","2512.0","2036.0","476.0",21.4318557829166,17,7,17,7
"5075","2021-22",31,10314,113399,"Placer","Placer County Office of Education","Sierra Vista","TA",38.751458,-121.20404,"22.6",20.2631578947368,"19","17","385.0","210.0","170.0",21.4318557829166,17,7,17,7
"5076","2021-22",31,66886,6111694,"Placer","Placer Hills Union Elementary","Sierra Hills Elementary","TA",38.990743,-121.0256,"18.1",18.0224089635854,"357","355","6434.0","4872.0","1514.0",21.4318557829166,17,7,17,7
"5077","2021-22",31,66886,6031199,"Placer","Placer Hills Union Elementary","Weimar Hills","TA",39.045164,-120.97852,"15.1",14.8922018348624,"436","431","6493.0","3780.0","2650.0",14.1142706317131,0,7,7,0
"5078","2021-22",31,66894,3131851,"Placer","Placer Union High","Colfax High","TA",39.10882,-120.96374,"14.4",14.016393442623,"671","651","9405.0","8137.0","1172.0",14.1142706317131,0,7,7,0
"5079","2021-22",31,66894,3131687,"Placer","Placer Union High","Confluence Continuation High","TA",39.017483,-120.83441,"46.7",46.7,"141","141","6584.7","1626.6","4891.5",14.1142706317131,0,7,7,0
"5080","2021-22",31,66894,3132453,"Placer","Placer Union High","Del Oro High","TA",38.831601,-121.18491,"11.1",10.6719858156028,"1692","1631","18057.0","17036.0","795.0",21.4318557829166,17,7,17,7
"5081","2021-22",31,66894,102293,"Placer","Placer Union High","Foresthill High","TA",39.015679,-120.83625,"12.7",12.2032085561497,"187","179","2282.0","2106.0","105.0",14.1142706317131,0,7,7,0
"5082","2021-22",31,66894,138081,"Placer","Placer Union High","Maidu Virtual Charter Academy","TA",39.017483,-120.83441,"43.8",40.1465968586387,"191","175","7668.0","0.0","7668.0",14.1142706317131,0,7,7,0
"5083","2021-22",31,66894,3135704,"Placer","Placer Union High","Placer High","TA",38.895954,-121.07051,"14.7",14.2324929971989,"1428","1383","20324.0","17290.0","2736.0",21.4318557829166,17,7,17,7
"5084","2021-22",31,75085,6110647,"Placer","Rocklin Unified","Antelope Creek Elementary","TA",38.777924,-121.25777,"11.7",11.2777777777778,"504","487","5684.0","4092.0","1426.0",21.4318557829166,17,7,17,7
"5085","2021-22",31,75085,6111975,"Placer","Rocklin Unified","Breen Elementary","TA",38.817431,-121.26054,"11.2",10.5833333333333,"444","419","4699.0","3615.0","1021.0",21.4318557829166,17,7,17,7
"5086","2021-22",31,75085,6109870,"Placer","Rocklin Unified","Cobblestone Elementary","TA",38.802136,-121.26357,"12.9",12.5471264367816,"435","423","5458.0","4326.0","1018.0",21.4318557829166,17,7,17,7
"5087","2021-22",31,75085,6116057,"Placer","Rocklin Unified","Granite Oaks Middle","TA",38.826669,-121.25982,"10.8",9.8682092555332,"994","906","9809.0","7019.0","2254.0",21.4318557829166,17,7,17,7
"5088","2021-22",31,75085,117879,"Placer","Rocklin Unified","Maria Montessori Charter Academy","TA",38.7859,-121.2493,"7.8",7.48854961832061,"262","253","1962.0","1298.0","505.0",21.4318557829166,17,7,17,7
"5089","2021-22",31,75085,6031207,"Placer","Rocklin Unified","Parker Whitney Elementary","TA",38.792736,-121.25223,"10.1",9.58009708737864,"412","390","3947.0","2728.0","1188.0",21.4318557829166,17,7,17,7
"5090","2021-22",31,75085,6119853,"Placer","Rocklin Unified","Rock Creek Elementary","TA",38.798069,-121.27945,"12.8",12.2315573770492,"488","466","5969.0","4781.0","1060.0",21.4318557829166,17,7,17,7
"5091","2021-22",31,75085,6118392,"Placer","Rocklin Unified","Rocklin Academy","TA",38.804021,-121.28632,"7.8",6.22325581395349,"430","341","2676.0","1888.0","786.0",21.4318557829166,17,7,17,7
"5092","2021-22",31,75085,114371,"Placer","Rocklin Unified","Rocklin Academy at Meyers Street","TA",38.802933,-121.28726,"8.8",7.50943396226415,"106","90","796.0","599.0","193.0",21.4318557829166,17,7,17,7
"5093","2021-22",31,75085,3130218,"Placer","Rocklin Unified","Rocklin Alternative Education Center","TA",38.815534,-121.25523,"19.2",13.2413793103448,"116","80","1536.0","0.0","0.0",21.4318557829166,17,7,17,7
"5094","2021-22",31,75085,6031215,"Placer","Rocklin Unified","Rocklin Elementary","TA",38.790929,-121.22786,"10.2",9.65742251223491,"613","580","5920.0","4545.0","1363.0",21.4318557829166,17,7,17,7
"5095","2021-22",31,75085,3130150,"Placer","Rocklin Unified","Rocklin High","TA",38.814645,-121.25386,"12.7",12,"2242","2120","26904.0","19263.0","6969.0",21.4318557829166,17,7,17,7
"5096","2021-22",31,75085,108050,"Placer","Rocklin Unified","Ruhkala Elementary","TA",38.804069,-121.28632,"8.7",7.88449848024316,"329","297","2594.0","1827.0","679.0",21.4318557829166,17,7,17,7
"5097","2021-22",31,75085,6118533,"Placer","Rocklin Unified","Sierra Elementary","TA",38.773041,-121.21597,"10.3",8.61614173228346,"508","425","4377.0","3426.0","923.0",21.4318557829166,17,7,17,7
"5098","2021-22",31,75085,6100903,"Placer","Rocklin Unified","Spring View Middle","TA",38.795097,-121.242,"13.6",13.0984393757503,"833","802","10911.0","6541.0","3455.0",21.4318557829166,17,7,17,7
"5099","2021-22",31,75085,121244,"Placer","Rocklin Unified","Sunset Ranch Elementary","TA",38.826425,-121.2864,"9.8",9.35897435897436,"702","671","6570.0","5114.0","1408.0",21.4318557829166,17,7,17,7
"5100","2021-22",31,75085,6115844,"Placer","Rocklin Unified","Twin Oaks Elementary","TA",38.809524,-121.26563,"10.7",10.0850277264325,"541","510","5456.0","4191.0","1115.0",21.4318557829166,17,7,17,7
"5101","2021-22",31,75085,6118517,"Placer","Rocklin Unified","Valley View Elementary","TA",38.813891,-121.24246,"9.2",8.94099378881988,"644","626","5758.0","4382.0","1240.0",21.4318557829166,17,7,17,7
"5102","2021-22",31,75085,3130200,"Placer","Rocklin Unified","Victory High","TA",38.815534,-121.25523,"25.0",24.3269565217391,"115","112","2797.6","1376.7","1177.3",21.4318557829166,17,7,17,7
"5103","2021-22",31,75085,119487,"Placer","Rocklin Unified","Western Sierra Collegiate Academy","TA",38.811611,-121.29815,"9.6",8.33076923076923,"780","674","6498.0","5005.0","1488.0",21.4318557829166,17,7,17,7
"5104","2021-22",31,75085,108084,"Placer","Rocklin Unified","Whitney High","TA",38.834335,-121.289,"12.8",12.0845341018252,"2082","1959","25160.0","17818.0","6559.0",21.4318557829166,17,7,17,7
"5105","2021-22",31,66910,125740,"Placer","Roseville City Elementary","Barbara Chilton Middle","TA",38.777907,-121.37146,"11.6",11.105851979346,"1162","1111","12905.0","9877.0","2984.0",21.4318557829166,17,7,17,7
"5106","2021-22",31,66910,102806,"Placer","Roseville City Elementary","Blue Oaks Elementary","TA",38.784251,-121.33256,"13.5",12.9922178988327,"514","495","6678.0","5259.0","1418.0",21.4318557829166,17,7,17,7
"5107","2021-22",31,66910,6031280,"Placer","Roseville City Elementary","Bradford Woodbridge Fundamental Elementary","TA",38.756446,-121.28973,"17.1",16.1685393258427,"356","336","5756.0","2922.0","2797.0",21.4318557829166,17,7,17,7
"5108","2021-22",31,66910,6116099,"Placer","Roseville City Elementary","Catheryn Gates Elementary","TA",38.77597,-121.28311,"13.1",12.4676724137931,"464","440","5785.0","4494.0","1280.0",21.4318557829166,17,7,17,7
"5109","2021-22",31,66910,6031231,"Placer","Roseville City Elementary","Crestmont Elementary","TA",38.721934,-121.25421,"16.5",16.1414342629482,"502","492","8103.0","6469.0","1634.0",21.4318557829166,17,7,17,7
"5110","2021-22",31,66910,3130234,"Placer","Roseville City Elementary","Diamond Creek Elementary","TA",38.807654,-121.33433,"10.8",10.3949843260188,"638","613","6632.0","5260.0","1366.0",21.4318557829166,17,7,17,7
"5111","2021-22",31,66910,6109482,"Placer","Roseville City Elementary","Ferris Spanger Elementary","TA",38.760741,-121.282,"17.2",16.7357954545455,"352","342","5891.0","4608.0","1266.0",21.4318557829166,17,7,17,7
"5112","2021-22",31,66910,127639,"Placer","Roseville City Elementary","Fiddyment Farm","TA",38.805538,-121.35723,"12.0",11.5859030837004,"681","659","7890.0","6492.0","1397.0",21.4318557829166,17,7,17,7
"5113","2021-22",31,66910,6111967,"Placer","Roseville City Elementary","George A. Buljan Middle","TA",38.779268,-121.30291,"15.0",14.6709956709957,"924","904","13556.0","9468.0","3980.0",21.4318557829166,17,7,17,7
"5114","2021-22",31,66910,6031223,"Placer","Roseville City Elementary","George Cirby Elementary","TA",38.736649,-121.27958,"13.9",13.1111111111111,"378","357","4956.0","2796.0","2102.0",21.4318557829166,17,7,17,7
"5115","2021-22",31,66910,6106108,"Placer","Roseville City Elementary","George Sargeant Elementary","TA",38.72953,-121.23766,"15.1",14.7133333333333,"450","438","6621.0","4921.0","1688.0",21.4318557829166,17,7,17,7
"5116","2021-22",31,66910,116624,"Placer","Roseville City Elementary","Junction Elementary","TA",38.77747,-121.3653,"11.1",10.3979591836735,"686","641","7133.0","5616.0","1485.0",21.4318557829166,17,7,17,7
"5117","2021-22",31,66910,135178,"Placer","Roseville City Elementary","Orchard Ranch Elementary","TA",38.787098,-121.39114,"12.8",12.3195043103448,"928","895","11432.5","9021.0","2372.0",21.4318557829166,17,7,17,7
"5118","2021-22",31,66910,139857,"Placer","Roseville City Elementary","Riego Creek Elementary","TA",38.797211,-121.36789,"15.3",14.5357833655706,"517","492","7515.0","5976.0","1525.0",21.4318557829166,17,7,17,7
"5119","2021-22",31,66910,6117790,"Placer","Roseville City Elementary","Robert C. Cooley Middle","TA",38.793871,-121.33391,"12.9",12.0750323415265,"773","722","9334.0","6913.0","2396.0",21.4318557829166,17,7,17,7
"5120","2021-22",31,66910,3130242,"Placer","Roseville City Elementary","Stoneridge Elementary","TA",38.757914,-121.23492,"11.8",11.2250859106529,"582","555","6533.0","4865.0","1660.0",21.4318557829166,17,7,17,7
"5121","2021-22",31,66910,102798,"Placer","Roseville City Elementary","Thomas Jefferson Elementary","TA",38.78885,-121.27611,"13.3",13.0190217391304,"368","360","4791.0","3758.0","1015.0",21.4318557829166,17,7,17,7
"5122","2021-22",31,66910,6111959,"Placer","Roseville City Elementary","Vencil Brown Elementary","TA",38.780524,-121.29626,"12.9",12.3825,"400","383","4953.0","3729.0","1215.0",21.4318557829166,17,7,17,7
"5123","2021-22",31,66910,6031249,"Placer","Roseville City Elementary","Warren T. Eich Middle","TA",38.737348,-121.26126,"16.1",15.2767676767677,"990","941","15124.0","10978.0","4016.0",21.4318557829166,17,7,17,7
"5124","2021-22",31,66910,6031256,"Placer","Roseville City Elementary","William Kaseberg Elementary","TA",38.751853,-121.30395,"13.9",13.5520504731861,"317","309","4296.0","3421.0","861.0",21.4318557829166,17,7,17,7
"5125","2021-22",31,66928,3130309,"Placer","Roseville Joint Union High","Adelante High (Continuation)","TA",38.752954,-121.28002,"45.3",45.2912568306011,"183","183","8288.3","1829.4","6161.9",21.4318557829166,17,7,17,7
"5126","2021-22",31,66928,116459,"Placer","Roseville Joint Union High","Antelope High","TA",38.710728,-121.35597,"13.9",13.1821210438645,"1801","1709","23741.0","12308.0","10744.0",21.4318557829166,17,7,17,7
"5127","2021-22",31,66928,3130184,"Placer","Roseville Joint Union High","Granite Bay High","TA",38.733581,-121.21461,"9.8",9.2076961026147,"2027","1904","18664.0","10176.0","8302.0",21.4318557829166,17,7,17,7
"5128","2021-22",31,66928,3130119,"Placer","Roseville Joint Union High","Independence High (Alternative)","TA",38.759025,-121.274,"26.9",23.1002277904328,"439","377","10141.0","22.0","848.0",21.4318557829166,17,7,17,7
"5129","2021-22",31,66928,121418,"Placer","Roseville Joint Union High","John Adams Academy - Roseville","TA",38.754144,-121.26599,"9.8",9.28829915560917,"1658","1579","15400.0","8267.0","5876.0",21.4318557829166,17,7,17,7
"5130","2021-22",31,66928,3135308,"Placer","Roseville Joint Union High","Oakmont High","TA",38.729519,-121.26118,"13.4",12.4818401937046,"1652","1534","20620.0","12131.0","8010.0",21.4318557829166,17,7,17,7
"5131","2021-22",31,66928,3136504,"Placer","Roseville Joint Union High","Roseville High","TA",38.756363,-121.27684,"14.1",13.4412575841147,"1813","1734","24369.0","12949.0","11105.0",21.4318557829166,17,7,17,7
"5132","2021-22",31,66928,139840,"Placer","Roseville Joint Union High","West Park High","TA",38.752124,-121.288,"9.4",8.35666347075743,"1043","931","8716.0","6141.0","2071.0",21.4318557829166,17,7,17,7
"5133","2021-22",31,66928,3130176,"Placer","Roseville Joint Union High","Woodcreek High","TA",38.761015,-121.3325,"12.9",12.1701620591039,"2098","1985","25533.0","14996.0","10088.0",21.4318557829166,17,7,17,7
"5134","2021-22",31,66944,106807,"Placer","Tahoe-Truckee Unified","Alder Creek Middle","TA",39.345384,-120.17329,"9.8",9.52561983471074,"605","590","5763.0","4181.0","1284.0",12.1235197812447,0,6,6,0
"5135","2021-22",31,66944,6031298,"Placer","Tahoe-Truckee Unified","Donner Trail Elementary","TA",39.32686,-120.30519,"7.8",7.59701492537313,"67","65","509.0","363.0","146.0",12.1235197812447,0,6,6,0
"5136","2021-22",31,66944,6113062,"Placer","Tahoe-Truckee Unified","Glenshire Elementary","TA",39.362858,-120.09953,"5.9",5.56772908366534,"502","472","2795.0","2025.0","757.0",12.1235197812447,0,6,6,0
"5137","2021-22",31,66944,6031306,"Placer","Tahoe-Truckee Unified","Kings Beach Elementary","TA",39.240948,-120.02844,"14.2",14.1171875,"384","382","5421.0","2489.0","2914.0",12.1235197812447,0,6,6,0
"5138","2021-22",31,66944,3130010,"Placer","Tahoe-Truckee Unified","North Tahoe High","TA",39.195041,-120.12049,"12.0",11.5864197530864,"486","470","5631.0","4142.0","1396.0",12.1235197812447,0,6,6,0
"5139","2021-22",31,66944,6094502,"Placer","Tahoe-Truckee Unified","North Tahoe Middle","TA",39.195041,-120.12049,"13.1",12.7462686567164,"335","327","4270.0","3270.0","715.0",12.1235197812447,0,6,6,0
"5140","2021-22",31,66944,121624,"Placer","Tahoe-Truckee Unified","Sierra Expeditionary Learning","TA",39.32467,-120.21083,"4.2",2.76851851851852,"216","142","598.0","1.0","597.0",12.1235197812447,0,6,6,0
"5141","2021-22",31,66944,3130077,"Placer","Tahoe-Truckee Unified","Sierra High (Continuation)","TA",39.324816,-120.21109,"25.6",23.4864864864865,"37","34","869.0","301.0","565.0",12.1235197812447,0,6,6,0
"5142","2021-22",31,66944,6031314,"Placer","Tahoe-Truckee Unified","Tahoe Lake Elementary","TA",39.174081,-120.14294,"11.9",11.7172619047619,"336","330","3937.0","3695.0","153.0",12.1235197812447,0,6,6,0
"5143","2021-22",31,66944,3138500,"Placer","Tahoe-Truckee Unified","Tahoe Truckee High","TA",39.324789,-120.21621,"13.5",13.2546948356808,"852","839","11293.0","5927.0","4119.0",12.1235197812447,0,6,6,0
"5144","2021-22",31,66944,6031322,"Placer","Tahoe-Truckee Unified","Truckee Elementary","TA",39.325471,-120.22182,"7.9",7.52267818574514,"463","443","3483.0","2156.0","1239.0",12.1235197812447,0,6,6,0
"5145","2021-22",31,66951,139246,"Placer","Western Placer Unified","ATLAS Learning Academy","TA",38.896899,-121.29758,"5.5",0.0859375,"128","2","11.0","0.0","6.0",21.4318557829166,17,7,17,7
"5146","2021-22",31,66951,6085252,"Placer","Western Placer Unified","Carlin C. Coppin Elementary","TA",38.901707,-121.28434,"14.6",14.2179176755448,"413","402","5872.0","3858.0","1834.0",21.4318557829166,17,7,17,7
